id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.6416960678572817,0.6416960678572817
2,7,7,0.723062924872813,0.723062924872813
5,1,1,0.5597467223288005,0.5597467223288005
9,1,1,0.5024431264342115,0.5024431264342115
13,7,7,0.8427747536393189,0.8427747536393189
23,2,7,0.44143254668694487,0.31615166495678787
24,3,3,0.6739234269100328,0.6739234269100328
30,7,7,0.6937913587391953,0.6937913587391953
31,1,1,0.25087706653002645,0.25087706653002645
34,5,5,0.6295002712330199,0.6295002712330199
40,5,5,0.5154267318590696,0.5154267318590696
43,1,1,0.494833292600694,0.494833292600694
46,3,3,0.7257038498447661,0.7257038498447661
61,3,3,0.6261944972424581,0.6261944972424581
69,5,5,0.5792855006956097,0.5792855006956097
71,7,7,0.7502344060051391,0.7502344060051391
73,7,7,0.5920607887375366,0.5920607887375366
76,1,1,0.536029008751472,0.536029008751472
84,3,3,0.686283698817022,0.686283698817022
90,1,6,0.259488227721542,0.21319538975433058
108,6,7,0.342555187343884,0.2025895496300051
111,7,7,0.5463065880906405,0.5463065880906405
112,3,3,0.6209578458672156,0.6209578458672156
113,6,6,0.5371313842392204,0.5371313842392204
118,1,1,0.5890961053175073,0.5890961053175073
121,2,2,0.4895743209829702,0.4895743209829702
123,1,1,0.5893982846986902,0.5893982846986902
134,3,2,0.3469527579577514,0.22506274449113514
141,4,5,0.25575069932312505,0.23955028381749793
144,2,2,0.4229776707261068,0.4229776707261068
146,1,1,0.6564832307599556,0.6564832307599556
155,7,7,0.7661405485405901,0.7661405485405901
164,1,1,0.6121485657016235,0.6121485657016235
176,4,5,0.34713676553630823,0.29564248242859786
185,4,4,0.3718476935880087,0.3718476935880087
187,1,1,0.6179460149017818,0.6179460149017818
189,2,2,0.5117337504099996,0.5117337504099996
198,3,3,0.41071724975741625,0.41071724975741625
201,5,5,0.5064831093172953,0.5064831093172953
204,6,7,0.39270740948719185,0.34033700998232486
205,5,5,0.33392811824565777,0.33392811824565777
214,2,2,0.6183277080241613,0.6183277080241613
220,1,1,0.32312397829116646,0.32312397829116646
228,3,3,0.4159562194259997,0.4159562194259997
