id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.5839581524235513,0.5839581524235513
2,7,7,0.9677807759368541,0.9677807759368541
5,1,1,0.5836525006465071,0.5836525006465071
9,1,1,0.792883153938673,0.792883153938673
13,7,7,0.8984015919820277,0.8984015919820277
23,2,2,0.6979252121561097,0.6979252121561097
24,3,3,0.9366021482299602,0.9366021482299602
30,7,7,0.9089876594847052,0.9089876594847052
31,1,2,0.5171000754485494,0.1505058163688313
34,5,5,0.9745086952017938,0.9745086952017938
40,5,5,0.9509687497408899,0.9509687497408899
43,1,1,0.8170233539750635,0.8170233539750635
46,3,3,0.9950732467347262,0.9950732467347262
61,3,3,0.917386686744716,0.917386686744716
69,5,5,0.7842189676977336,0.7842189676977336
71,7,7,0.9867030289328638,0.9867030289328638
73,7,7,0.8010820032366722,0.8010820032366722
76,1,1,0.4559407329025489,0.4559407329025489
84,3,3,0.9907826638036014,0.9907826638036014
90,1,1,0.6885885221690886,0.6885885221690886
108,6,6,0.8910315338604228,0.8910315338604228
111,7,7,0.8868089075825611,0.8868089075825611
112,3,3,0.947599601833651,0.947599601833651
113,6,7,0.679087525269202,0.30443388031389756
118,1,1,0.648757441158609,0.648757441158609
121,2,2,0.9294045569635885,0.9294045569635885
123,1,1,0.8133548040599661,0.8133548040599661
134,3,3,0.4147454749145501,0.4147454749145501
141,4,4,0.397432899890521,0.397432899890521
144,2,2,0.41918490749484977,0.41918490749484977
146,1,1,0.7874799027545054,0.7874799027545054
155,7,7,0.9859610932182159,0.9859610932182159
164,1,1,0.7258276509571548,0.7258276509571548
176,4,5,0.5890668996291635,0.07445320970538749
185,4,4,0.48424101869777225,0.48424101869777225
187,1,1,0.8043189265022839,0.8043189265022839
189,2,2,0.7361695711308145,0.7361695711308145
198,3,3,0.9362307796724949,0.9362307796724949
201,5,5,0.9794631170469075,0.9794631170469075
204,6,6,0.9357373087214594,0.9357373087214594
205,5,5,0.8156183583306742,0.8156183583306742
214,2,2,0.9414020410108233,0.9414020410108233
220,1,1,0.8518811650975912,0.8518811650975912
228,3,3,0.9025953750660631,0.9025953750660631
229,1,1,0.5321688089810285,0.5321688089810285
231,5,5,0.9613923838302185,0.9613923838302185
236,3,3,0.6853724792990816,0.6853724792990816
245,5,5,0.7793253981503679,0.7793253981503679
246,1,2,0.3730189981585225,0.2491356731052791
247,6,6,0.8896054689861309,0.8896054689861309
249,2,1,0.6634635876471621,0.3068108111475151
251,5,5,0.9591792809355564,0.9591792809355564
254,6,4,0.611973333693501,0.32526344335819585
265,4,4,0.9917029846536971,0.9917029846536971
268,2,6,0.2979317295046346,0.20930899127235922
269,3,3,0.978502110287379,0.978502110287379
275,1,1,0.677565100201004,0.677565100201004
278,7,7,0.9938231665400677,0.9938231665400677
283,4,6,0.2245822733353023,0.21600960401716657
290,7,7,0.9907467137676562,0.9907467137676562
293,6,6,0.836954143485437,0.836954143485437
304,7,7,0.9526156070745994,0.9526156070745994
312,7,7,0.9587159839053,0.9587159839053
313,3,3,0.47377206978865616,0.47377206978865616
314,6,4,0.26852524426220015,0.16556947343145284
317,2,7,0.877285345750312,0.04183260704141216
320,1,1,0.834758511045545,0.834758511045545
325,6,6,0.6577157304377746,0.6577157304377746
328,2,2,0.9098725449153678,0.9098725449153678
331,3,3,0.9267511889359185,0.9267511889359185
333,3,3,0.44312041559076326,0.44312041559076326
342,7,7,0.8302194316422304,0.8302194316422304
354,7,2,0.6001936035485258,0.29019366181594847
360,6,6,0.9015293640622841,0.9015293640622841
369,3,3,0.9688989047440847,0.9688989047440847
370,7,7,0.9583962017947928,0.9583962017947928
383,1,1,0.5479786585973899,0.5479786585973899
388,5,4,0.662178190045629,0.23358983904767316
399,1,2,0.45989667890295066,0.4225018843032577
403,1,7,0.545893555684061,0.08675560476321421
404,7,7,0.9558975478534555,0.9558975478534555
405,4,4,0.7478144293837395,0.7478144293837395
409,2,1,0.8090874236038536,0.16906824266682902
413,5,5,0.4474633463044268,0.4474633463044268
424,6,6,0.9295073007345047,0.9295073007345047
430,6,6,0.922478735756687,0.922478735756687
434,2,2,0.9227184335613596,0.9227184335613596
440,3,3,0.8868502091164795,0.8868502091164795
452,1,1,0.479430651903805,0.479430651903805
453,2,7,0.7334786490235741,0.17758106481578018
454,2,2,0.9105352255328323,0.9105352255328323
455,7,7,0.991784754011857,0.991784754011857
456,5,5,0.6775260120067803,0.6775260120067803
459,5,5,0.9667901538223171,0.9667901538223171
468,4,4,0.9119705607768469,0.9119705607768469
470,1,2,0.4976117538534241,0.4093389329502434
473,1,1,0.5892683369113199,0.5892683369113199
477,5,5,0.821197467819738,0.821197467819738
493,5,5,0.792145473778573,0.792145473778573
496,2,2,0.895172774333693,0.895172774333693
503,3,3,0.9343878348406175,0.9343878348406175
508,1,1,0.6045005461180257,0.6045005461180257
509,4,2,0.4139998043325521,0.29585211294428665
513,6,6,0.3323585256673857,0.3323585256673857
517,2,2,0.7706057230639576,0.7706057230639576
519,4,4,0.9789062949668087,0.9789062949668087
527,3,3,0.5126067299650918,0.5126067299650918
528,5,2,0.48157127535319066,0.32670909814949045
537,4,4,0.3272086611591045,0.3272086611591045
540,2,2,0.9371237440592366,0.9371237440592366
544,1,2,0.5127826430686486,0.3560694978942991
545,7,7,0.9930750498166657,0.9930750498166657
547,3,3,0.8697166783536471,0.8697166783536471
550,5,5,0.9016211249565883,0.9016211249565883
552,2,2,0.6627530342022145,0.6627530342022145
560,3,3,0.9480220548070774,0.9480220548070774
561,5,5,0.6779873945285695,0.6779873945285695
562,1,1,0.6883595093599374,0.6883595093599374
563,1,2,0.6794336142083409,0.2735964544940662
569,6,6,0.7660818831444807,0.7660818831444807
591,5,5,0.9881005276082694,0.9881005276082694
596,3,3,0.9737275288579669,0.9737275288579669
603,4,6,0.5344476356405705,0.23034429136257226
605,1,1,0.6488564486263463,0.6488564486263463
607,3,3,0.7850618077729686,0.7850618077729686
611,5,5,0.8819448526562998,0.8819448526562998
612,6,6,0.5135719461390583,0.5135719461390583
615,5,5,0.8618396064817746,0.8618396064817746
616,1,1,0.8706694782511033,0.8706694782511033
619,1,1,0.8800660526916085,0.8800660526916085
622,7,7,0.9740425184485033,0.9740425184485033
633,7,7,0.966130713314393,0.966130713314393
635,2,2,0.9498763912397213,0.9498763912397213
636,4,4,0.9560083400825774,0.9560083400825774
640,5,5,0.9809041931034326,0.9809041931034326
657,7,7,0.9803213953344487,0.9803213953344487
659,6,1,0.396915409047552,0.08990019123530639
662,4,4,0.9307890947900015,0.9307890947900015
669,1,1,0.8238651567976422,0.8238651567976422
671,5,5,0.9834394017674302,0.9834394017674302
674,4,4,0.9870117382581082,0.9870117382581082
678,4,4,0.9779239942637306,0.9779239942637306
681,5,5,0.9932624101053735,0.9932624101053735
685,7,7,0.9140531638802634,0.9140531638802634
688,6,6,0.9797639392539981,0.9797639392539981
698,7,7,0.540380181491915,0.540380181491915
701,6,5,0.6126359525142668,0.017856411925898194
703,1,1,0.7143091991996088,0.7143091991996088
704,1,1,0.6839886009133528,0.6839886009133528
708,5,5,0.818688898871814,0.818688898871814
709,1,1,0.8556688055707329,0.8556688055707329
713,2,2,0.3362356348993115,0.3362356348993115
715,6,6,0.9689053877958005,0.9689053877958005
716,2,2,0.9535082169554852,0.9535082169554852
717,4,4,0.8997773545385858,0.8997773545385858
