id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.6666666666666666,0.6666666666666666
2,7,7,0.5555555555555556,0.5555555555555556
5,1,1,0.6666666666666666,0.6666666666666666
9,1,1,0.7777777777777778,0.7777777777777778
13,7,7,1.0,1.0
23,2,2,0.6666666666666666,0.6666666666666666
24,3,3,0.8888888888888888,0.8888888888888888
30,7,7,0.8888888888888888,0.8888888888888888
31,1,5,0.6666666666666666,0.0
34,5,5,0.8888888888888888,0.8888888888888888
40,5,5,0.7777777777777778,0.7777777777777778
43,1,1,0.7777777777777778,0.7777777777777778
46,3,1,0.5555555555555556,0.4444444444444444
61,3,3,0.7777777777777778,0.7777777777777778
69,5,5,0.7777777777777778,0.7777777777777778
71,7,7,1.0,1.0
73,7,7,0.8888888888888888,0.8888888888888888
76,1,1,0.5555555555555556,0.5555555555555556
84,3,3,0.7777777777777778,0.7777777777777778
90,1,1,0.5555555555555556,0.5555555555555556
108,6,6,0.7777777777777778,0.7777777777777778
111,7,7,0.7777777777777778,0.7777777777777778
112,3,3,0.7777777777777778,0.7777777777777778
113,6,7,0.6666666666666666,0.3333333333333333
118,1,1,0.6666666666666666,0.6666666666666666
121,2,2,0.7777777777777778,0.7777777777777778
123,1,1,0.7777777777777778,0.7777777777777778
134,3,2,0.3333333333333333,0.3333333333333333
141,4,4,0.3333333333333333,0.3333333333333333
144,2,6,0.4444444444444444,0.3333333333333333
146,1,1,0.6666666666666666,0.6666666666666666
155,7,7,1.0,1.0
164,1,1,0.5555555555555556,0.5555555555555556
176,4,5,0.4444444444444444,0.3333333333333333
185,4,4,0.3333333333333333,0.3333333333333333
187,1,1,0.8888888888888888,0.8888888888888888
189,2,2,0.4444444444444444,0.4444444444444444
198,3,3,0.6666666666666666,0.6666666666666666
201,5,5,0.8888888888888888,0.8888888888888888
204,6,6,0.8888888888888888,0.8888888888888888
205,5,5,0.5555555555555556,0.5555555555555556
214,2,2,0.6666666666666666,0.6666666666666666
220,1,1,0.8888888888888888,0.8888888888888888
228,3,3,0.5555555555555556,0.5555555555555556
229,1,1,0.6666666666666666,0.6666666666666666
231,5,5,0.7777777777777778,0.7777777777777778
236,3,5,0.4444444444444444,0.2222222222222222
245,5,5,0.4444444444444444,0.4444444444444444
246,1,2,0.3333333333333333,0.1111111111111111
247,6,6,0.7777777777777778,0.7777777777777778
249,2,1,0.6666666666666666,0.2222222222222222
251,5,5,0.6666666666666666,0.6666666666666666
254,6,5,0.3333333333333333,0.3333333333333333
265,4,5,0.5555555555555556,0.4444444444444444
268,2,2,0.3333333333333333,0.3333333333333333
269,3,3,0.7777777777777778,0.7777777777777778
275,1,6,0.5555555555555556,0.1111111111111111
278,7,7,0.8888888888888888,0.8888888888888888
283,4,5,0.3333333333333333,0.1111111111111111
290,7,7,1.0,1.0
293,6,6,0.7777777777777778,0.7777777777777778
304,7,7,0.8888888888888888,0.8888888888888888
312,7,7,0.7777777777777778,0.7777777777777778
313,3,6,0.3333333333333333,0.2222222222222222
314,6,5,0.4444444444444444,0.1111111111111111
317,2,6,0.5555555555555556,0.0
320,1,1,0.7777777777777778,0.7777777777777778
325,6,6,0.5555555555555556,0.5555555555555556
328,2,2,0.6666666666666666,0.6666666666666666
331,3,3,0.6666666666666666,0.6666666666666666
333,3,1,0.4444444444444444,0.3333333333333333
342,7,6,0.5555555555555556,0.4444444444444444
354,7,2,0.5555555555555556,0.4444444444444444
360,6,6,0.6666666666666666,0.6666666666666666
369,3,6,0.4444444444444444,0.3333333333333333
370,7,7,0.5555555555555556,0.5555555555555556
383,1,1,0.7777777777777778,0.7777777777777778
388,5,4,0.5555555555555556,0.1111111111111111
399,1,1,0.6666666666666666,0.6666666666666666
403,1,7,0.5555555555555556,0.1111111111111111
404,7,7,1.0,1.0
405,4,5,0.5555555555555556,0.3333333333333333
409,2,1,0.7777777777777778,0.1111111111111111
413,5,2,0.4444444444444444,0.4444444444444444
424,6,7,0.5555555555555556,0.4444444444444444
430,6,6,0.5555555555555556,0.5555555555555556
434,2,2,1.0,1.0
440,3,3,0.4444444444444444,0.4444444444444444
452,1,4,0.3333333333333333,0.2222222222222222
453,2,6,0.3333333333333333,0.2222222222222222
454,2,2,0.8888888888888888,0.8888888888888888
455,7,7,1.0,1.0
456,5,5,0.8888888888888888,0.8888888888888888
459,5,5,0.8888888888888888,0.8888888888888888
468,4,4,0.6666666666666666,0.6666666666666666
470,1,2,0.3333333333333333,0.1111111111111111
473,1,1,0.5555555555555556,0.5555555555555556
477,5,5,0.7777777777777778,0.7777777777777778
493,5,5,0.8888888888888888,0.8888888888888888
496,2,2,0.4444444444444444,0.4444444444444444
503,3,3,0.8888888888888888,0.8888888888888888
508,1,1,0.5555555555555556,0.5555555555555556
509,4,5,0.4444444444444444,0.3333333333333333
513,6,6,0.6666666666666666,0.6666666666666666
517,2,2,0.7777777777777778,0.7777777777777778
519,4,4,0.8888888888888888,0.8888888888888888
527,3,5,0.7777777777777778,0.1111111111111111
528,5,2,0.4444444444444444,0.4444444444444444
537,4,5,0.3333333333333333,0.2222222222222222
540,2,2,0.6666666666666666,0.6666666666666666
544,1,2,0.6666666666666666,0.2222222222222222
545,7,7,0.7777777777777778,0.7777777777777778
547,3,3,0.5555555555555556,0.5555555555555556
550,5,5,0.8888888888888888,0.8888888888888888
552,2,2,0.6666666666666666,0.6666666666666666
560,3,3,0.6666666666666666,0.6666666666666666
561,5,5,0.7777777777777778,0.7777777777777778
562,1,1,0.6666666666666666,0.6666666666666666
563,1,1,0.5555555555555556,0.5555555555555556
569,6,6,0.4444444444444444,0.4444444444444444
591,5,5,1.0,1.0
596,3,3,1.0,1.0
603,4,6,0.4444444444444444,0.1111111111111111
605,1,1,0.7777777777777778,0.7777777777777778
607,3,2,0.4444444444444444,0.2222222222222222
611,5,5,0.5555555555555556,0.5555555555555556
612,6,7,0.5555555555555556,0.3333333333333333
615,5,5,0.7777777777777778,0.7777777777777778
616,1,1,0.7777777777777778,0.7777777777777778
619,1,1,0.7777777777777778,0.7777777777777778
622,7,7,0.7777777777777778,0.7777777777777778
633,7,6,0.5555555555555556,0.4444444444444444
635,2,2,0.7777777777777778,0.7777777777777778
636,4,4,0.8888888888888888,0.8888888888888888
640,5,5,0.7777777777777778,0.7777777777777778
657,7,7,0.7777777777777778,0.7777777777777778
659,6,1,0.5555555555555556,0.0
662,4,4,0.6666666666666666,0.6666666666666666
669,1,1,0.8888888888888888,0.8888888888888888
671,5,5,0.7777777777777778,0.7777777777777778
674,4,4,1.0,1.0
678,4,4,0.8888888888888888,0.8888888888888888
681,5,5,0.8888888888888888,0.8888888888888888
685,7,7,0.5555555555555556,0.5555555555555556
688,6,6,0.7777777777777778,0.7777777777777778
698,7,6,0.4444444444444444,0.3333333333333333
701,6,5,0.8888888888888888,0.0
703,1,1,0.5555555555555556,0.5555555555555556
704,1,1,0.7777777777777778,0.7777777777777778
708,5,5,0.7777777777777778,0.7777777777777778
709,1,1,0.8888888888888888,0.8888888888888888
713,2,2,0.5555555555555556,0.5555555555555556
715,6,6,0.7777777777777778,0.7777777777777778
716,2,2,0.8888888888888888,0.8888888888888888
717,4,4,0.6666666666666666,0.6666666666666666
723,1,1,0.7777777777777778,0.7777777777777778
730,4,5,0.4444444444444444,0.3333333333333333
738,2,2,0.6666666666666666,0.6666666666666666
739,2,5,0.4444444444444444,0.3333333333333333
748,3,6,0.5555555555555556,0.4444444444444444
756,2,6,0.5555555555555556,0.0
760,5,5,0.6666666666666666,0.6666666666666666
776,7,7,0.8888888888888888,0.8888888888888888
786,5,1,0.4444444444444444,0.1111111111111111
795,4,5,0.7777777777777778,0.2222222222222222
796,7,7,1.0,1.0
799,7,7,0.5555555555555556,0.5555555555555556
804,2,5,0.4444444444444444,0.3333333333333333
805,4,4,0.8888888888888888,0.8888888888888888
815,4,4,0.8888888888888888,0.8888888888888888
819,3,3,0.6666666666666666,0.6666666666666666
828,2,2,0.5555555555555556,0.5555555555555556
840,1,1,0.3333333333333333,0.3333333333333333
847,1,1,0.7777777777777778,0.7777777777777778
850,3,3,0.3333333333333333,0.3333333333333333
859,2,2,0.7777777777777778,0.7777777777777778
865,5,6,0.3333333333333333,0.1111111111111111
879,4,5,0.4444444444444444,0.3333333333333333
894,4,4,1.0,1.0
897,4,4,0.5555555555555556,0.5555555555555556
905,2,2,1.0,1.0
906,5,5,1.0,1.0
917,1,1,0.7777777777777778,0.7777777777777778
923,3,3,0.6666666666666666,0.6666666666666666
932,7,7,0.6666666666666666,0.6666666666666666
934,6,5,0.4444444444444444,0.1111111111111111
937,3,3,0.7777777777777778,0.7777777777777778
938,4,4,0.8888888888888888,0.8888888888888888
950,6,6,0.8888888888888888,0.8888888888888888
952,5,5,0.6666666666666666,0.6666666666666666
956,4,5,0.5555555555555556,0.3333333333333333
964,4,4,1.0,1.0
965,1,1,0.4444444444444444,0.4444444444444444
980,7,6,0.7777777777777778,0.0
981,3,6,0.4444444444444444,0.1111111111111111
984,2,2,0.6666666666666666,0.6666666666666666
992,4,4,0.6666666666666666,0.6666666666666666
995,1,2,0.6666666666666666,0.3333333333333333
996,2,2,0.6666666666666666,0.6666666666666666
1005,5,4,0.6666666666666666,0.3333333333333333
1008,2,2,0.3333333333333333,0.3333333333333333
1009,2,1,0.7777777777777778,0.1111111111111111
1011,1,1,0.7777777777777778,0.7777777777777778
1015,6,5,0.3333333333333333,0.3333333333333333
1017,4,4,0.3333333333333333,0.3333333333333333
1024,2,1,0.8888888888888888,0.1111111111111111
1025,1,2,0.4444444444444444,0.0
1026,3,3,0.4444444444444444,0.4444444444444444
1031,6,6,0.5555555555555556,0.5555555555555556
1034,5,5,0.8888888888888888,0.8888888888888888
1037,3,5,0.4444444444444444,0.2222222222222222
1038,6,6,0.3333333333333333,0.3333333333333333
1040,3,6,0.4444444444444444,0.2222222222222222
1045,5,5,0.8888888888888888,0.8888888888888888
1046,1,1,0.7777777777777778,0.7777777777777778
1048,2,7,0.4444444444444444,0.2222222222222222
1049,1,1,0.7777777777777778,0.7777777777777778
1052,1,1,0.5555555555555556,0.5555555555555556
1053,4,4,0.8888888888888888,0.8888888888888888
1055,3,1,0.4444444444444444,0.1111111111111111
1059,2,6,0.5555555555555556,0.1111111111111111
1063,7,7,0.7777777777777778,0.7777777777777778
1080,2,2,0.6666666666666666,0.6666666666666666
1081,2,1,0.6666666666666666,0.1111111111111111
1106,1,1,0.5555555555555556,0.5555555555555556
1113,3,3,0.4444444444444444,0.4444444444444444
1117,3,3,0.3333333333333333,0.3333333333333333
1124,3,6,0.4444444444444444,0.1111111111111111
1125,3,6,0.3333333333333333,0.1111111111111111
1129,3,5,0.6666666666666666,0.0
1130,3,2,0.4444444444444444,0.3333333333333333
1131,5,5,0.5555555555555556,0.5555555555555556
1137,4,4,1.0,1.0
1139,1,1,0.7777777777777778,0.7777777777777778
1145,7,6,0.6666666666666666,0.3333333333333333
1153,2,2,0.8888888888888888,0.8888888888888888
1156,1,1,0.5555555555555556,0.5555555555555556
1157,2,2,0.5555555555555556,0.5555555555555556
1165,5,5,0.8888888888888888,0.8888888888888888
1171,1,1,0.7777777777777778,0.7777777777777778
1172,5,5,0.8888888888888888,0.8888888888888888
1176,1,1,0.6666666666666666,0.6666666666666666
1179,3,1,0.5555555555555556,0.1111111111111111
1201,5,3,0.3333333333333333,0.3333333333333333
1205,2,2,0.6666666666666666,0.6666666666666666
1206,5,5,0.8888888888888888,0.8888888888888888
1214,3,3,0.6666666666666666,0.6666666666666666
1220,6,7,0.5555555555555556,0.4444444444444444
1227,6,7,0.5555555555555556,0.3333333333333333
1230,1,1,0.5555555555555556,0.5555555555555556
1232,1,2,0.5555555555555556,0.3333333333333333
1236,1,1,0.6666666666666666,0.6666666666666666
1242,7,7,1.0,1.0
1244,2,2,0.7777777777777778,0.7777777777777778
1247,7,7,0.8888888888888888,0.8888888888888888
1249,4,5,0.7777777777777778,0.1111111111111111
1254,1,1,1.0,1.0
1258,3,3,1.0,1.0
1261,2,2,0.5555555555555556,0.5555555555555556
1264,3,2,0.4444444444444444,0.3333333333333333
1269,2,1,0.5555555555555556,0.1111111111111111
1276,3,1,0.4444444444444444,0.2222222222222222
1279,2,2,0.5555555555555556,0.5555555555555556
1283,2,7,0.5555555555555556,0.4444444444444444
1284,6,6,0.5555555555555556,0.5555555555555556
1285,4,4,0.8888888888888888,0.8888888888888888
1290,6,1,0.5555555555555556,0.3333333333333333
1291,1,1,0.4444444444444444,0.4444444444444444
1302,1,1,0.8888888888888888,0.8888888888888888
1303,2,2,1.0,1.0
1304,7,7,1.0,1.0
1306,1,1,0.4444444444444444,0.4444444444444444
1307,5,5,1.0,1.0
1308,1,1,0.4444444444444444,0.4444444444444444
1310,3,3,0.8888888888888888,0.8888888888888888
1317,1,1,0.7777777777777778,0.7777777777777778
1320,2,5,0.7777777777777778,0.0
1329,6,6,0.7777777777777778,0.7777777777777778
1330,2,2,0.6666666666666666,0.6666666666666666
1336,6,7,1.0,0.0
1339,5,5,0.7777777777777778,0.7777777777777778
1341,3,3,0.3333333333333333,0.3333333333333333
1347,6,6,0.5555555555555556,0.5555555555555556
1348,3,6,0.5555555555555556,0.4444444444444444
1357,2,1,0.6666666666666666,0.3333333333333333
1360,7,2,0.6666666666666666,0.1111111111111111
1361,3,3,0.4444444444444444,0.4444444444444444
1369,3,3,0.5555555555555556,0.5555555555555556
1370,4,4,0.4444444444444444,0.4444444444444444
1378,4,1,0.6666666666666666,0.0
1382,2,2,0.7777777777777778,0.7777777777777778
1387,2,2,0.7777777777777778,0.7777777777777778
1392,1,6,0.3333333333333333,0.2222222222222222
1418,7,7,1.0,1.0
1421,1,1,0.5555555555555556,0.5555555555555556
1424,1,2,0.4444444444444444,0.0
1427,1,1,0.5555555555555556,0.5555555555555556
1431,3,2,0.3333333333333333,0.3333333333333333
1434,4,4,0.5555555555555556,0.5555555555555556
1438,1,1,0.8888888888888888,0.8888888888888888
1444,1,3,0.4444444444444444,0.0
1449,2,2,0.7777777777777778,0.7777777777777778
1459,1,1,0.3333333333333333,0.3333333333333333
1465,4,4,0.7777777777777778,0.7777777777777778
1484,7,7,1.0,1.0
1486,4,5,0.6666666666666666,0.2222222222222222
1491,2,2,0.8888888888888888,0.8888888888888888
1492,7,7,0.8888888888888888,0.8888888888888888
1500,5,1,0.5555555555555556,0.1111111111111111
1516,7,7,1.0,1.0
1523,1,1,0.4444444444444444,0.4444444444444444
1527,3,3,0.5555555555555556,0.5555555555555556
1531,1,1,0.8888888888888888,0.8888888888888888
1537,2,5,0.8888888888888888,0.0
1544,3,1,0.4444444444444444,0.0
1559,5,5,0.8888888888888888,0.8888888888888888
1560,3,6,0.5555555555555556,0.3333333333333333
1562,2,2,0.7777777777777778,0.7777777777777778
1563,2,2,0.5555555555555556,0.5555555555555556
1575,1,7,0.4444444444444444,0.3333333333333333
1576,6,7,0.7777777777777778,0.1111111111111111
1578,1,6,0.4444444444444444,0.0
