id,True,Predicted,Confidence,TrueLabelProb
1,1,1,1.0,1.0
2,7,7,1.0,1.0
5,1,1,1.0,1.0
9,1,2,1.0,0.0
13,7,7,1.0,1.0
23,2,2,1.0,1.0
24,3,3,1.0,1.0
30,7,7,1.0,1.0
31,1,4,1.0,0.0
34,5,5,1.0,1.0
40,5,5,1.0,1.0
43,1,1,1.0,1.0
46,3,3,1.0,1.0
61,3,3,1.0,1.0
69,5,5,1.0,1.0
71,7,7,1.0,1.0
73,7,6,1.0,0.0
76,1,1,1.0,1.0
84,3,3,1.0,1.0
90,1,6,1.0,2.492773263617193e-19
108,6,6,1.0,1.0
111,7,7,1.0,1.0
112,3,3,1.0,1.0
113,6,6,1.0,1.0
118,1,1,1.0,1.0
121,2,2,1.0,1.0
123,1,2,1.0,0.0
134,3,3,1.0,1.0
141,4,6,1.0,0.0
144,2,2,1.0,1.0
146,1,1,1.0,1.0
155,7,7,1.0,1.0
164,1,3,1.0,7.811994182706355e-134
176,4,5,1.0,0.0
185,4,4,1.0,1.0
187,1,1,1.0,1.0
189,2,4,1.0,3.7113757830021545e-142
198,3,3,1.0,1.0
201,5,5,1.0,1.0
204,6,6,1.0,1.0
205,5,5,1.0,1.0
214,2,7,1.0,8.33687962810897e-102
220,1,1,1.0,1.0
228,3,3,1.0,1.0
229,1,1,1.0,1.0
231,5,5,1.0,1.0
236,3,3,1.0,1.0
245,5,3,1.0,1.4278882822910248e-269
246,1,3,1.0,2.7301635360152247e-32
247,6,6,1.0,1.0
249,2,1,1.0,2.8302990488462323e-24
251,5,5,1.0,1.0
254,6,6,1.0,1.0
265,4,4,1.0,1.0
268,2,7,1.0,3.571933616781985e-163
269,3,3,1.0,1.0
275,1,6,0.9999999999992066,1.5662915147624551e-43
278,7,7,1.0,1.0
283,4,4,1.0,1.0
290,7,7,1.0,1.0
293,6,6,1.0,1.0
304,7,7,1.0,1.0
312,7,3,1.0,3.474544622094189e-38
313,3,3,1.0,1.0
314,6,3,1.0,5.965497622213552e-22
317,2,2,1.0,1.0
320,1,1,1.0,1.0
325,6,6,1.0,1.0
328,2,2,1.0,1.0
331,3,3,1.0,1.0
333,3,3,1.0,1.0
342,7,7,1.0,1.0
354,7,7,1.0,1.0
360,6,3,1.0,1.6561944525997701e-18
369,3,3,1.0,1.0
370,7,7,1.0,1.0
383,1,1,1.0,1.0
388,5,5,1.0,1.0
399,1,1,1.0,1.0
403,1,6,1.0,2.039373e-317
404,7,7,1.0,1.0
405,4,4,1.0,1.0
409,2,2,1.0,1.0
413,5,5,1.0,1.0
424,6,6,1.0,1.0
430,6,6,1.0,1.0
434,2,2,1.0,1.0
440,3,3,1.0,1.0
452,1,1,1.0,1.0
453,2,2,1.0,1.0
454,2,2,1.0,1.0
455,7,7,1.0,1.0
456,5,5,1.0,1.0
459,5,5,1.0,1.0
468,4,6,1.0,3.823813237323695e-220
470,1,2,1.0,8.75454464767484e-53
473,1,1,1.0,1.0
477,5,5,1.0,1.0
493,5,5,1.0,1.0
496,2,7,1.0,3.8436853073308666e-60
503,3,6,1.0,1.4054865857760028e-238
508,1,1,1.0,1.0
