id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.9878404533665749,0.9878404533665749
2,7,7,0.9977450521677883,0.9977450521677883
5,1,1,0.967497784715633,0.967497784715633
9,1,1,0.9627308646692304,0.9627308646692304
13,7,7,0.9969337532085759,0.9969337532085759
23,2,2,0.9840161016235425,0.9840161016235425
24,3,3,0.9963601661836242,0.9963601661836242
30,7,7,0.9722091077229673,0.9722091077229673
31,1,1,0.6157612845159317,0.6157612845159317
34,5,5,0.9942064805472315,0.9942064805472315
40,5,5,0.9963303910416398,0.9963303910416398
43,1,1,0.9892029392515074,0.9892029392515074
46,3,3,0.9997166921413192,0.9997166921413192
61,3,3,0.99653439559448,0.99653439559448
69,5,5,0.9950609368241342,0.9950609368241342
71,7,7,0.9841767652771211,0.9841767652771211
73,7,7,0.9917921306757953,0.9917921306757953
76,1,1,0.9633095336273154,0.9633095336273154
84,3,3,0.9993574533229004,0.9993574533229004
90,1,1,0.9448872676972234,0.9448872676972234
108,6,2,0.5290355721761801,0.2081176062522613
111,7,7,0.9258022571405878,0.9258022571405878
112,3,3,0.9982280834092344,0.9982280834092344
113,6,6,0.9978768962768404,0.9978768962768404
118,1,1,0.9003696160257678,0.9003696160257678
121,2,2,0.9578047975605425,0.9578047975605425
123,1,1,0.9832977867226126,0.9832977867226126
134,3,2,0.8931141189213898,0.010187213479686758
141,4,4,0.623562848817108,0.623562848817108
144,2,2,0.8384726699848003,0.8384726699848003
146,1,1,0.9980715349408209,0.9980715349408209
155,7,7,0.9997244815567042,0.9997244815567042
164,1,1,0.9885411916280992,0.9885411916280992
176,4,5,0.6141915894569323,0.2687119003810093
185,4,4,0.9418596188745787,0.9418596188745787
187,1,1,0.9914427478139984,0.9914427478139984
189,2,2,0.979229257285864,0.979229257285864
198,3,3,0.9256311664690642,0.9256311664690642
201,5,5,0.6158860546086697,0.6158860546086697
204,6,6,0.9702701730916142,0.9702701730916142
205,5,5,0.9490839273123873,0.9490839273123873
214,2,2,0.9905906334509751,0.9905906334509751
220,1,1,0.7282646392653362,0.7282646392653362
228,3,3,0.9173211507470168,0.9173211507470168
229,1,1,0.8926469916422486,0.8926469916422486
231,5,5,0.9928069146379798,0.9928069146379798
236,3,3,0.4647513224954439,0.4647513224954439
245,5,5,0.8113229165603393,0.8113229165603393
246,1,3,0.5751644564848994,0.31524879634045705
247,6,6,0.9974063237912066,0.9974063237912066
249,2,1,0.9220364543281959,0.04354224544355232
251,5,5,0.9964743578130149,0.9964743578130149
254,6,6,0.9484318366579453,0.9484318366579453
265,4,4,0.9994025243831893,0.9994025243831893
268,2,2,0.9624476886359803,0.9624476886359803
269,3,3,0.9952082800140871,0.9952082800140871
275,1,1,0.8805394557805617,0.8805394557805617
278,7,7,0.948548202089246,0.948548202089246
283,4,4,0.6099828646934385,0.6099828646934385
290,7,7,0.9995414045016265,0.9995414045016265
293,6,6,0.956052269650486,0.956052269650486
304,7,7,0.999012310726369,0.999012310726369
312,7,7,0.9963234443153559,0.9963234443153559
313,3,3,0.999642555461546,0.999642555461546
314,6,6,0.8351635494671096,0.8351635494671096
317,2,7,0.8937885622765445,0.05695415768687759
320,1,1,0.9911698840610309,0.9911698840610309
325,6,6,0.9654867980622789,0.9654867980622789
328,2,2,0.9823455102501759,0.9823455102501759
331,3,3,0.945739213364714,0.945739213364714
333,3,3,0.9509068076327714,0.9509068076327714
342,7,7,0.9947280297670236,0.9947280297670236
354,7,7,0.8738485538087567,0.8738485538087567
360,6,6,0.8992424282161291,0.8992424282161291
369,3,3,0.9393130706384053,0.9393130706384053
370,7,7,0.9995863803233367,0.9995863803233367
383,1,2,0.47649624004784735,0.3682708852901295
388,5,5,0.996238935660997,0.996238935660997
399,1,1,0.923060443728845,0.923060443728845
403,1,1,0.7855908263139393,0.7855908263139393
404,7,7,0.990008075366863,0.990008075366863
405,4,4,0.49728835228931095,0.49728835228931095
