id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.9285964754718299,0.9285964754718299
2,7,7,0.979981844368491,0.979981844368491
5,1,1,0.8654931527980172,0.8654931527980172
9,1,1,0.776139883442766,0.776139883442766
13,7,7,0.8421353196143132,0.8421353196143132
23,2,2,0.8108809900521117,0.8108809900521117
24,3,3,0.9645981631330596,0.9645981631330596
30,7,7,0.9017944739945672,0.9017944739945672
31,1,2,0.5947989176089573,0.3531804722739429
34,5,5,0.9759814472613652,0.9759814472613652
40,5,5,0.7880630408274472,0.7880630408274472
43,1,1,0.8783697020479555,0.8783697020479555
46,3,3,0.9928803277150516,0.9928803277150516
61,3,3,0.914937774899082,0.914937774899082
69,5,5,0.9617186467207485,0.9617186467207485
71,7,7,0.9934518628971458,0.9934518628971458
73,7,7,0.9058525174991412,0.9058525174991412
76,1,1,0.8876584271295039,0.8876584271295039
84,3,3,0.9987162678900185,0.9987162678900185
90,1,1,0.7159323869977633,0.7159323869977633
108,6,2,0.42807902687933375,0.25537206811820984
111,7,7,0.8722758061674707,0.8722758061674707
112,3,3,0.9946111954854964,0.9946111954854964
113,6,6,0.964315595048295,0.964315595048295
118,1,1,0.7474055788415583,0.7474055788415583
121,2,2,0.7587421154022035,0.7587421154022035
123,1,1,0.9176846646025856,0.9176846646025856
134,3,3,0.5120705708486284,0.5120705708486284
141,4,4,0.4164992912124179,0.4164992912124179
144,2,2,0.9191936373034495,0.9191936373034495
146,1,1,0.9110767899981533,0.9110767899981533
155,7,7,0.9561475563015169,0.9561475563015169
164,1,1,0.8542684824131863,0.8542684824131863
176,4,5,0.2796182757767323,0.2093290385851132
185,4,4,0.4489568703044806,0.4489568703044806
187,1,1,0.9088409269670035,0.9088409269670035
189,2,2,0.8908296258167177,0.8908296258167177
198,3,3,0.8252892434309335,0.8252892434309335
201,5,5,0.9323755388437092,0.9323755388437092
204,6,6,0.8424969439083302,0.8424969439083302
205,5,5,0.9347290310780126,0.9347290310780126
214,2,2,0.9202610688143443,0.9202610688143443
220,1,1,0.7480998340774813,0.7480998340774813
228,3,3,0.9494498396733525,0.9494498396733525
229,1,1,0.6614662601582526,0.6614662601582526
231,5,5,0.9815157411354227,0.9815157411354227
236,3,3,0.700382109205878,0.700382109205878
245,5,5,0.8565332861912022,0.8565332861912022
246,1,1,0.6185880255022671,0.6185880255022671
247,6,6,0.6338098822983278,0.6338098822983278
249,2,1,0.45901238898319463,0.4418722854973182
251,5,5,0.9969252687098709,0.9969252687098709
254,6,4,0.3640187518381453,0.33942038594535673
265,4,4,0.9847672032174127,0.9847672032174127
268,2,2,0.9332535283118932,0.9332535283118932
269,3,3,0.9482990035874989,0.9482990035874989
