id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.75,0.75
2,7,7,0.75,0.75
5,1,1,0.75,0.75
9,1,1,0.75,0.75
13,7,7,1.0,1.0
23,2,2,0.75,0.75
24,3,3,0.5,0.5
30,7,7,1.0,1.0
31,1,2,0.5,0.25
34,5,5,1.0,1.0
40,5,5,0.75,0.75
43,1,1,1.0,1.0
46,3,3,0.75,0.75
61,3,3,0.5,0.5
69,5,5,0.75,0.75
71,7,7,0.75,0.75
73,7,7,1.0,1.0
76,1,1,1.0,1.0
84,3,3,1.0,1.0
90,1,1,1.0,1.0
108,6,7,0.5,0.25
111,7,7,0.75,0.75
112,3,5,0.5,0.25
113,6,6,0.5,0.5
118,1,1,0.5,0.5
121,2,2,0.5,0.5
123,1,1,0.5,0.5
134,3,3,0.5,0.5
141,4,4,0.5,0.5
144,2,2,1.0,1.0
146,1,1,0.75,0.75
155,7,7,1.0,1.0
164,1,1,1.0,1.0
176,4,5,0.5,0.25
185,4,4,0.75,0.75
187,1,1,0.75,0.75
189,2,2,0.25,0.25
198,3,3,0.5,0.5
201,5,5,0.75,0.75
204,6,7,0.75,0.25
205,5,6,0.75,0.0
214,2,2,0.75,0.75
220,1,1,0.75,0.75
228,3,2,0.25,0.25
229,1,1,0.75,0.75
231,5,5,0.5,0.5
236,3,3,0.75,0.75
245,5,5,0.75,0.75
246,1,1,0.75,0.75
247,6,6,0.75,0.75
249,2,1,0.5,0.5
251,5,5,1.0,1.0
254,6,6,0.5,0.5
265,4,4,0.75,0.75
268,2,2,0.5,0.5
269,3,3,1.0,1.0
275,1,1,0.5,0.5
278,7,7,0.75,0.75
283,4,2,0.5,0.0
290,7,7,1.0,1.0
293,6,6,0.5,0.5
304,7,7,1.0,1.0
312,7,6,0.5,0.5
313,3,3,1.0,1.0
314,6,4,0.5,0.0
317,2,2,0.75,0.75
320,1,1,0.75,0.75
325,6,2,0.25,0.25
328,2,2,1.0,1.0
331,3,3,0.75,0.75
333,3,1,0.25,0.25
342,7,7,0.5,0.5
354,7,2,0.5,0.5
360,6,6,0.5,0.5
369,3,3,0.5,0.5
370,7,7,1.0,1.0
383,1,1,0.75,0.75
388,5,5,0.75,0.75
399,1,1,0.5,0.5
403,1,7,0.5,0.25
404,7,7,1.0,1.0
405,4,4,0.5,0.5
409,2,1,1.0,0.0
413,5,5,0.75,0.75
424,6,6,0.75,0.75
430,6,6,1.0,1.0
434,2,2,0.75,0.75
440,3,3,1.0,1.0
452,1,1,1.0,1.0
453,2,2,0.5,0.5
454,2,2,0.75,0.75
455,7,7,1.0,1.0
456,5,5,0.75,0.75
459,5,5,0.75,0.75
468,4,4,0.5,0.5
470,1,1,0.75,0.75
473,1,2,0.5,0.25
477,5,5,1.0,1.0
493,5,5,1.0,1.0
496,2,6,0.5,0.0
503,3,6,0.5,0.25
508,1,1,1.0,1.0
509,4,2,0.25,0.25
513,6,7,0.75,0.0
517,2,2,1.0,1.0
519,4,4,0.5,0.5
527,3,3,1.0,1.0
528,5,2,0.25,0.25
537,4,2,0.5,0.0
540,2,2,0.5,0.5
544,1,1,1.0,1.0
545,7,7,1.0,1.0
547,3,3,1.0,1.0
550,5,5,0.75,0.75
552,2,2,0.75,0.75
560,3,3,0.25,0.25
561,5,5,0.5,0.5
562,1,1,1.0,1.0
563,1,1,1.0,1.0
569,6,6,0.5,0.5
591,5,5,1.0,1.0
596,3,3,1.0,1.0
603,4,5,0.5,0.25
605,1,1,1.0,1.0
607,3,3,0.75,0.75
611,5,5,1.0,1.0
612,6,7,0.75,0.0
615,5,1,0.5,0.5
616,1,1,1.0,1.0
619,1,1,1.0,1.0
622,7,7,0.5,0.5
633,7,7,0.75,0.75
635,2,2,0.75,0.75
636,4,4,1.0,1.0
640,5,5,0.75,0.75
657,7,2,0.5,0.5
659,6,2,0.5,0.0
662,4,4,0.5,0.5
669,1,1,1.0,1.0
671,5,5,1.0,1.0
674,4,4,1.0,1.0
678,4,4,0.75,0.75
681,5,5,0.75,0.75
685,7,7,0.75,0.75
688,6,6,1.0,1.0
698,7,7,0.75,0.75
701,6,2,0.25,0.25
703,1,1,0.5,0.5
704,1,1,0.5,0.5
708,5,5,1.0,1.0
709,1,1,1.0,1.0
713,2,1,0.75,0.25
715,6,6,0.75,0.75
716,2,2,0.25,0.25
717,4,4,0.5,0.5
723,1,1,1.0,1.0
730,4,4,0.75,0.75
738,2,2,0.5,0.5
739,2,2,0.75,0.75
748,3,3,0.75,0.75
756,2,2,0.75,0.75
760,5,5,0.75,0.75
776,7,7,1.0,1.0
786,5,1,0.25,0.25
795,4,4,0.75,0.75
796,7,7,1.0,1.0
799,7,7,1.0,1.0
804,2,2,0.5,0.5
805,4,1,0.25,0.25
815,4,3,0.5,0.25
819,3,3,0.75,0.75
828,2,2,0.5,0.5
840,1,1,0.75,0.75
847,1,1,1.0,1.0
850,3,3,0.5,0.5
859,2,2,1.0,1.0
865,5,6,0.5,0.25
879,4,4,0.75,0.75
894,4,4,1.0,1.0
897,4,1,0.5,0.0
905,2,2,1.0,1.0
906,5,5,1.0,1.0
917,1,1,1.0,1.0
923,3,3,1.0,1.0
932,7,2,0.75,0.0
934,6,1,0.25,0.25
