id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.9060796020106621,0.9060796020106621
2,7,7,0.9916504089259028,0.9916504089259028
5,1,1,0.9459174424318606,0.9459174424318606
9,1,1,0.8956355555153106,0.8956355555153106
13,7,7,0.9797819165452605,0.9797819165452605
23,2,7,0.571734699261885,0.3631249842247494
24,3,3,0.9840515844357801,0.9840515844357801
30,7,7,0.9292396916751643,0.9292396916751643
31,1,5,0.5267930632284443,0.16489180992854688
34,5,5,0.838935327247694,0.838935327247694
40,5,5,0.9543495674933068,0.9543495674933068
43,1,1,0.8669377231133353,0.8669377231133353
46,3,3,0.9928654833948758,0.9928654833948758
61,3,3,0.970255718176799,0.970255718176799
69,5,5,0.9529625342210651,0.9529625342210651
71,7,7,0.9410593351233852,0.9410593351233852
73,7,7,0.8577060467693443,0.8577060467693443
76,1,1,0.8031740591008618,0.8031740591008618
84,3,3,0.9803385014181597,0.9803385014181597
90,1,1,0.5312007628554558,0.5312007628554558
108,6,7,0.5353004261887306,0.36038598972988806
111,7,7,0.8990696799884863,0.8990696799884863
112,3,3,0.9906631174622544,0.9906631174622544
113,6,6,0.9933971316277128,0.9933971316277128
118,1,1,0.8266133445533071,0.8266133445533071
121,2,2,0.9037435740594298,0.9037435740594298
123,1,1,0.9521323760991443,0.9521323760991443
134,3,2,0.6940220329846349,0.010156234392305159
141,4,4,0.8041480550420766,0.8041480550420766
144,2,2,0.6146523747428417,0.6146523747428417
146,1,1,0.9878499839893171,0.9878499839893171
155,7,7,0.9970494065849785,0.9970494065849785
164,1,1,0.9838248469456397,0.9838248469456397
176,4,5,0.6948687885070659,0.2166069224322759
185,4,4,0.8315982053959238,0.8315982053959238
187,1,1,0.9752350019259479,0.9752350019259479
189,2,2,0.93429742036129,0.93429742036129
198,3,3,0.9334838272167936,0.9334838272167936
201,5,5,0.624664281226071,0.624664281226071
204,6,6,0.9026242037566499,0.9026242037566499
205,5,5,0.863173682545217,0.863173682545217
214,2,2,0.9259580272857875,0.9259580272857875
220,1,1,0.7959236177379799,0.7959236177379799
228,3,3,0.9601884992610842,0.9601884992610842
229,1,1,0.42540437750783716,0.42540437750783716
231,5,5,0.9909908965960464,0.9909908965960464
236,3,3,0.6776494653752271,0.6776494653752271
245,5,5,0.7752969104201229,0.7752969104201229
246,1,1,0.770132027703703,0.770132027703703
247,6,6,0.9900656180034287,0.9900656180034287
249,2,1,0.9256709938068317,0.050789822986022255
251,5,5,0.9830272314206413,0.9830272314206413
254,6,6,0.7696073663716888,0.7696073663716888
265,4,4,0.9859578582662798,0.9859578582662798
268,2,2,0.912485340079617,0.912485340079617
269,3,3,0.9615190515704484,0.9615190515704484
275,1,1,0.2900582420170711,0.2900582420170711
278,7,7,0.9582478057030736,0.9582478057030736
283,4,4,0.7768223925744363,0.7768223925744363
290,7,7,0.9954909452425771,0.9954909452425771
293,6,6,0.9261713716834633,0.9261713716834633
304,7,7,0.9968801501434025,0.9968801501434025
312,7,7,0.9820551084017082,0.9820551084017082
313,3,3,0.9981883209385968,0.9981883209385968
314,6,6,0.8195629279409473,0.8195629279409473
317,2,7,0.8448139270310384,0.09991507109026956
320,1,1,0.9494170143194273,0.9494170143194273
325,6,6,0.921265081036706,0.921265081036706
328,2,2,0.9155836756907841,0.9155836756907841
331,3,3,0.6723270778903226,0.6723270778903226
333,3,3,0.646600132780083,0.646600132780083
342,7,7,0.9492596914319876,0.9492596914319876
354,7,7,0.8615911098199281,0.8615911098199281
360,6,6,0.869072091382731,0.869072091382731
369,3,3,0.8403149477043008,0.8403149477043008
370,7,7,0.9926058841515938,0.9926058841515938
383,1,1,0.9447644070234924,0.9447644070234924
388,5,5,0.9675881864332048,0.9675881864332048
399,1,1,0.9319177170437735,0.9319177170437735
403,1,1,0.6672512280566122,0.6672512280566122
404,7,7,0.9509040973654824,0.9509040973654824
405,4,2,0.6641615896584647,0.11944734381694194
409,2,1,0.9346013008358606,0.039002016923555566
413,5,5,0.6724252102064053,0.6724252102064053
