id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.9901649882927148,0.9901649882927148
2,7,2,0.883694004137101,0.10627935249985904
5,1,1,0.999999792471369,0.999999792471369
9,1,1,0.9988402790951157,0.9988402790951157
13,7,2,0.5223593195812539,0.45871172721659986
23,2,5,0.9562127694552546,0.03375944136721383
24,3,3,0.9827709637047262,0.9827709637047262
30,7,7,0.9824083918345772,0.9824083918345772
31,1,1,0.9593200112266698,0.9593200112266698
34,5,4,0.9983257786099269,0.0008712149593626184
40,5,3,0.8761477986569136,0.0011613329593972907
43,1,1,0.9835097798645231,0.9835097798645231
46,3,3,0.9999953530844709,0.9999953530844709
61,3,6,0.7271148889247175,5.842937360637772e-07
69,5,5,0.625326908063484,0.625326908063484
71,7,7,0.9999996313162469,0.9999996313162469
73,7,7,0.9795481641630345,0.9795481641630345
76,1,5,0.9416357324540995,0.05762805652059194
84,3,3,0.9526746785432486,0.9526746785432486
90,1,2,0.9943852695431654,0.005570624817400841
108,6,6,0.9915307585019466,0.9915307585019466
111,7,5,0.999999936229346,6.374526205085676e-08
112,3,3,0.9705698616877692,0.9705698616877692
113,6,4,0.719890175176586,5.894053353899383e-05
118,1,2,0.811704980084104,0.001434656401746423
121,2,6,0.7694212062452411,0.007072986694753461
123,1,1,0.9999928909730077,0.9999928909730077
134,3,2,0.9328698652543599,0.02068550243936513
141,4,2,0.8884886799949595,0.07720419174358185
144,2,2,0.9855769875719768,0.9855769875719768
146,1,1,0.999984721872413,0.999984721872413
155,7,7,0.9999285737026397,0.9999285737026397
164,1,2,0.9857656460087437,0.014232375249318413
176,4,3,0.680876919118214,6.882394041851728e-06
185,4,4,0.9983218635088694,0.9983218635088694
187,1,1,0.9998516583161918,0.9998516583161918
189,2,2,0.9811171385264907,0.9811171385264907
198,3,6,0.9206028394905388,0.04643848916726636
201,5,3,0.8334635629622859,0.16315292462889758
204,6,7,0.8916435854958509,0.06756518219178954
205,5,2,0.6700059139342401,0.031043243638041583
214,2,2,0.9999541611679995,0.9999541611679995
220,1,1,0.9700605677211088,0.9700605677211088
228,3,6,0.9934342122144854,0.0028990569868639817
229,1,4,0.9760372774311361,0.004373878418549171
231,5,5,0.6299073193343183,0.6299073193343183
236,3,2,0.9999997649035464,3.847145420900124e-08
245,5,3,0.886678217816635,0.010346919404495915
246,1,1,0.9239023227742711,0.9239023227742711
247,6,6,0.9999450201598343,0.9999450201598343
249,2,1,0.9970927131540209,0.00032611961324173423
251,5,5,0.9998505434848037,0.9998505434848037
254,6,4,0.7577310804331153,8.905792509160284e-07
