id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.5833333333333334,0.5833333333333334
2,7,7,0.5833333333333334,0.5833333333333334
5,1,1,0.8333333333333334,0.8333333333333334
9,1,1,0.8333333333333334,0.8333333333333334
13,7,7,0.5833333333333334,0.5833333333333334
23,2,2,0.3333333333333333,0.3333333333333333
24,3,3,0.5,0.5
30,7,7,0.8333333333333334,0.8333333333333334
31,1,5,0.3333333333333333,0.08333333333333333
34,5,5,0.75,0.75
40,5,5,0.6666666666666666,0.6666666666666666
43,1,1,0.6666666666666666,0.6666666666666666
46,3,3,0.5833333333333334,0.5833333333333334
61,3,3,0.5,0.5
69,5,5,0.6666666666666666,0.6666666666666666
71,7,7,0.8333333333333334,0.8333333333333334
73,7,7,0.75,0.75
76,1,1,0.5833333333333334,0.5833333333333334
84,3,3,0.6666666666666666,0.6666666666666666
90,1,1,0.5,0.5
108,6,7,0.4166666666666667,0.3333333333333333
111,7,7,0.6666666666666666,0.6666666666666666
112,3,3,0.3333333333333333,0.3333333333333333
113,6,6,0.4166666666666667,0.4166666666666667
118,1,1,0.4166666666666667,0.4166666666666667
121,2,2,0.4166666666666667,0.4166666666666667
123,1,1,0.75,0.75
134,3,3,0.4166666666666667,0.4166666666666667
141,4,4,0.3333333333333333,0.3333333333333333
144,2,2,0.5833333333333334,0.5833333333333334
146,1,1,0.6666666666666666,0.6666666666666666
155,7,7,0.9166666666666666,0.9166666666666666
164,1,1,0.5833333333333334,0.5833333333333334
176,4,5,0.5,0.3333333333333333
185,4,4,0.3333333333333333,0.3333333333333333
187,1,1,0.75,0.75
189,2,2,0.3333333333333333,0.3333333333333333
198,3,3,0.5833333333333334,0.5833333333333334
201,5,5,0.6666666666666666,0.6666666666666666
204,6,6,0.5,0.5
205,5,5,0.4166666666666667,0.4166666666666667
214,2,2,0.75,0.75
220,1,1,0.5833333333333334,0.5833333333333334
228,3,3,0.25,0.25
229,1,1,0.5,0.5
231,5,5,0.5833333333333334,0.5833333333333334
236,3,2,0.5833333333333334,0.08333333333333333
245,5,5,0.3333333333333333,0.3333333333333333
246,1,1,0.3333333333333333,0.3333333333333333
247,6,6,0.75,0.75
249,2,1,0.5,0.25
251,5,5,0.75,0.75
254,6,6,0.3333333333333333,0.3333333333333333
265,4,4,0.5833333333333334,0.5833333333333334
268,2,7,0.5,0.25
269,3,3,0.9166666666666666,0.9166666666666666
275,1,1,0.4166666666666667,0.4166666666666667
278,7,7,0.9166666666666666,0.9166666666666666
283,4,6,0.5,0.16666666666666666
290,7,7,1.0,1.0
293,6,6,0.5833333333333334,0.5833333333333334
304,7,7,0.75,0.75
312,7,7,0.6666666666666666,0.6666666666666666
313,3,3,0.75,0.75
314,6,4,0.3333333333333333,0.3333333333333333
317,2,7,0.5,0.3333333333333333
320,1,1,0.6666666666666666,0.6666666666666666
325,6,6,0.3333333333333333,0.3333333333333333
328,2,2,0.5833333333333334,0.5833333333333334
331,3,3,0.4166666666666667,0.4166666666666667
333,3,7,0.3333333333333333,0.16666666666666666
342,7,7,0.6666666666666666,0.6666666666666666
354,7,7,0.3333333333333333,0.3333333333333333
