id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.9895979490292649,0.9895979490292649
2,7,7,0.9998923009795465,0.9998923009795465
5,1,1,0.995499746108325,0.995499746108325
9,1,1,0.9541385217238946,0.9541385217238946
13,7,7,0.9983234318582378,0.9983234318582378
23,2,7,0.8002978617631522,0.17898745705746752
24,3,3,0.9907397473558522,0.9907397473558522
30,7,7,0.9894779174417053,0.9894779174417053
31,1,5,0.8960484837667785,0.016337316733442412
34,5,5,0.977129314402643,0.977129314402643
40,5,5,0.9945243096870382,0.9945243096870382
43,1,1,0.9816635004865655,0.9816635004865655
46,3,3,0.9997260468268112,0.9997260468268112
61,3,3,0.9973211109660949,0.9973211109660949
69,5,5,0.9943154823209766,0.9943154823209766
71,7,7,0.9950804204816261,0.9950804204816261
73,7,7,0.9761851190731257,0.9761851190731257
76,1,1,0.9755340082723236,0.9755340082723236
84,3,3,0.999808427211268,0.999808427211268
90,1,1,0.35040293217555724,0.35040293217555724
108,6,6,0.5149482848909271,0.5149482848909271
111,7,7,0.9256515829980355,0.9256515829980355
112,3,3,0.9994889452718242,0.9994889452718242
113,6,6,0.9987907353838941,0.9987907353838941
118,1,1,0.7894346819308156,0.7894346819308156
121,2,2,0.9929139352604073,0.9929139352604073
123,1,1,0.9954425563120849,0.9954425563120849
134,3,2,0.9260677419493412,0.0051192647626352545
141,4,4,0.7247871678238492,0.7247871678238492
144,2,6,0.5145433550511733,0.4584320536451747
146,1,1,0.9940012623389799,0.9940012623389799
155,7,7,0.9998888454783255,0.9998888454783255
164,1,1,0.9994843191537177,0.9994843191537177
176,4,5,0.47431620820880366,0.46678332079852275
185,4,4,0.9848041745218871,0.9848041745218871
187,1,1,0.9967663080296937,0.9967663080296937
189,2,2,0.9889690063210657,0.9889690063210657
198,3,3,0.9753755350126314,0.9753755350126314
201,5,5,0.687843763133336,0.687843763133336
204,6,6,0.9798622187446545,0.9798622187446545
205,5,5,0.9656663311404398,0.9656663311404398
214,2,2,0.994826016272062,0.994826016272062
220,1,1,0.9166739515939979,0.9166739515939979
228,3,3,0.9936870841171851,0.9936870841171851
