id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.9230769230769231,0.9230769230769231
2,7,7,0.7692307692307693,0.7692307692307693
5,1,1,0.8461538461538461,0.8461538461538461
9,1,1,0.8461538461538461,0.8461538461538461
13,7,7,0.7692307692307693,0.7692307692307693
23,2,2,0.5384615384615384,0.5384615384615384
24,3,3,0.5384615384615384,0.5384615384615384
30,7,7,0.7692307692307693,0.7692307692307693
31,1,1,0.38461538461538464,0.38461538461538464
34,5,5,0.7692307692307693,0.7692307692307693
40,5,5,0.6153846153846154,0.6153846153846154
43,1,1,0.9230769230769231,0.9230769230769231
46,3,3,0.6923076923076923,0.6923076923076923
61,3,3,0.6153846153846154,0.6153846153846154
69,5,5,0.6923076923076923,0.6923076923076923
71,7,7,0.7692307692307693,0.7692307692307693
73,7,7,0.8461538461538461,0.8461538461538461
76,1,1,0.8461538461538461,0.8461538461538461
84,3,3,0.7692307692307693,0.7692307692307693
90,1,1,0.5384615384615384,0.5384615384615384
108,6,7,0.38461538461538464,0.3076923076923077
111,7,7,0.6153846153846154,0.6153846153846154
112,3,3,0.38461538461538464,0.38461538461538464
113,6,6,0.38461538461538464,0.38461538461538464
118,1,1,0.46153846153846156,0.46153846153846156
121,2,2,0.5384615384615384,0.5384615384615384
123,1,1,0.7692307692307693,0.7692307692307693
134,3,3,0.38461538461538464,0.38461538461538464
141,4,4,0.3076923076923077,0.3076923076923077
144,2,2,0.6923076923076923,0.6923076923076923
146,1,1,0.6923076923076923,0.6923076923076923
155,7,7,0.9230769230769231,0.9230769230769231
164,1,1,0.6923076923076923,0.6923076923076923
176,4,5,0.46153846153846156,0.3076923076923077
185,4,4,0.38461538461538464,0.38461538461538464
187,1,1,0.7692307692307693,0.7692307692307693
189,2,2,0.3076923076923077,0.3076923076923077
198,3,3,0.5384615384615384,0.5384615384615384
201,5,5,0.6153846153846154,0.6153846153846154
204,6,7,0.5384615384615384,0.38461538461538464
205,5,5,0.38461538461538464,0.38461538461538464
214,2,2,0.7692307692307693,0.7692307692307693
220,1,1,0.5384615384615384,0.5384615384615384
228,3,3,0.3076923076923077,0.3076923076923077
229,1,1,0.6923076923076923,0.6923076923076923
