id,True,Predicted,Confidence,TrueLabelProb
1,1,1,0.5,0.5
2,7,7,0.75,0.75
5,1,1,0.75,0.75
9,1,1,0.75,0.75
13,7,7,1.0,1.0
23,2,2,1.0,1.0
24,3,3,1.0,1.0
30,7,7,1.0,1.0
31,1,5,0.5,0.0
34,5,5,0.75,0.75
40,5,5,1.0,1.0
43,1,1,0.5,0.5
46,3,1,0.5,0.5
61,3,3,0.75,0.75
69,5,5,1.0,1.0
71,7,7,1.0,1.0
73,7,7,1.0,1.0
76,1,1,0.75,0.75
84,3,3,1.0,1.0
90,1,1,0.75,0.75
108,6,6,0.75,0.75
111,7,7,0.5,0.5
112,3,3,0.75,0.75
113,6,6,0.5,0.5
118,1,1,0.75,0.75
121,2,2,0.75,0.75
123,1,1,0.5,0.5
134,3,5,0.5,0.25
141,4,4,0.5,0.5
144,2,2,0.5,0.5
146,1,1,0.75,0.75
155,7,7,1.0,1.0
164,1,1,0.75,0.75
176,4,4,0.5,0.5
185,4,4,0.5,0.5
187,1,1,1.0,1.0
189,2,2,0.5,0.5
198,3,3,0.75,0.75
201,5,5,1.0,1.0
204,6,6,1.0,1.0
205,5,5,0.75,0.75
214,2,2,0.75,0.75
220,1,1,0.75,0.75
228,3,3,0.5,0.5
229,1,1,0.5,0.5
231,5,5,1.0,1.0
236,3,2,0.5,0.25
245,5,6,0.75,0.25
246,1,2,0.5,0.0
247,6,6,0.75,0.75
249,2,1,0.5,0.25
251,5,4,0.5,0.5
254,6,5,0.5,0.25
265,4,4,0.75,0.75
268,2,2,0.25,0.25
269,3,3,1.0,1.0
275,1,6,0.75,0.25
278,7,7,1.0,1.0
283,4,7,0.75,0.0
290,7,7,1.0,1.0
293,6,6,0.75,0.75
304,7,7,0.75,0.75
312,7,7,0.75,0.75
313,3,3,0.5,0.5
314,6,3,0.5,0.25
317,2,7,0.75,0.0
320,1,1,0.75,0.75
325,6,7,0.5,0.25
328,2,2,1.0,1.0
331,3,3,0.75,0.75
333,3,3,0.75,0.75
342,7,6,0.75,0.25
354,7,2,0.5,0.5
360,6,6,1.0,1.0
369,3,3,0.5,0.5
370,7,6,0.5,0.5
383,1,1,0.75,0.75
388,5,4,0.5,0.25
399,1,1,0.5,0.5
403,1,7,0.75,0.0
404,7,7,1.0,1.0
405,4,4,0.5,0.5
409,2,1,0.75,0.0
413,5,2,0.5,0.25
424,6,6,0.5,0.5
430,6,6,0.5,0.5
434,2,2,1.0,1.0
440,3,4,0.5,0.25
452,1,1,0.5,0.5
453,2,2,0.5,0.5
454,2,2,1.0,1.0
455,7,7,1.0,1.0
456,5,5,1.0,1.0
459,5,5,1.0,1.0
468,4,4,0.75,0.75
470,1,2,0.5,0.25
473,1,1,0.5,0.5
477,5,5,1.0,1.0
493,5,5,1.0,1.0
496,2,2,0.25,0.25
503,3,3,0.75,0.75
508,1,2,0.5,0.25
509,4,2,0.5,0.25
513,6,6,1.0,1.0
517,2,2,1.0,1.0
519,4,4,1.0,1.0
527,3,5,0.75,0.0
528,5,2,0.75,0.25
537,4,6,0.5,0.25
540,2,2,1.0,1.0
544,1,1,0.5,0.5
545,7,7,1.0,1.0
547,3,3,0.5,0.5
550,5,5,1.0,1.0
552,2,2,0.75,0.75
560,3,3,0.75,0.75
561,5,5,0.75,0.75
562,1,1,0.5,0.5
563,1,2,1.0,0.0
569,6,6,0.75,0.75
591,5,5,1.0,1.0
596,3,3,1.0,1.0
603,4,6,0.75,0.0
605,1,1,1.0,1.0
607,3,2,0.5,0.25
611,5,5,0.75,0.75
612,6,7,0.75,0.0
615,5,5,0.75,0.75
616,1,1,0.5,0.5
619,1,1,0.5,0.5
